"time","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","amount","class"
147332,-3.6963400488338,-3.16230920660427,2.38361239590339,1.5646928051445,-1.59259653851315,0.742334238703847,-0.338364671893702,0.231184307051601,0.686363690571047,0.70445461791639,-1.4562215022785,0.485791837875961,0.866494059416206,-1.74079657898151,-1.09389111480181,-2.2023690408189,0.692568242315501,1.52749247419553,-0.0430400192420871,-0.0726663177810721,-0.447078060394246,0.276383962156518,0.160834588628773,0.451796732126376,0.740335087540043,-0.1476432337024,0.596244462289233,1.15827675069351,500,0
141882,2.01988859544058,-0.00156405607142866,-1.55418067108837,0.741646180282633,0.0138313675161575,-1.08060319687815,0.0527236937480257,-0.214597521109159,1.17102345084586,-0.638909300537165,-0.869910144253135,-0.105656104486057,-0.961015444309952,-1.00816455940618,-0.206325357889864,-0.281491229120658,0.939375277221225,0.203581377599798,-0.0580092732305204,-0.283739991777434,0.0174792533044902,0.371263181245877,0.00769174795418645,-0.166811152955347,0.242661735470669,-0.13299088325812,0.0126538167533867,-0.0331245048278693,4,0
3833,0.997120643376071,-0.0348994468313357,1.58649226292045,2.06275675964756,-0.825986356727948,0.369211752563637,-0.507599359669947,0.100606222027053,2.33436522896987,-0.831250242677387,0.500755968077036,-0.775533819891674,2.35831381185051,0.51617988132614,-2.59567513107583,-1.3788207670957,1.64018246691138,-1.38159021268768,-0.245052720746792,-0.1497832178526,-0.503258305751789,-0.73187701657844,0.126391399697014,0.570907388150195,0.358370442716377,-0.587009463923136,0.0676196795279877,0.0343215621406568,35.89,0
78646,-0.761945035777137,0.429277229169531,1.3600257392149,1.24210984689268,0.402026481247324,0.707022005654118,0.287472645518193,0.496408689229324,-0.303219809996759,0.0540447767609132,1.02100730786935,0.0595843235192884,-1.90914414102619,0.589932402358295,-0.033946847187576,-1.24263264183717,0.76153246957292,-0.413331721578449,0.649514268503396,0.172816023230596,0.0744750287903122,0.34558102806657,0.0412446506117279,-0.326911006139539,-0.22193880216457,-0.206669636269992,0.406741261792914,0.195768677020524,52.97,0
129668,0.753356012421118,2.28498795250353,-5.16449200355315,3.8311119987993,-0.0736224923058734,-1.31659594586445,-1.85549544374527,0.83107909886574,-1.56751414502076,-3.22455914814995,3.36955824955852,-3.46854525803227,-1.38357106785405,-6.0205789709702,0.309601855257659,-2.61776696028245,-1.31075238207209,0.409659909693325,2.36229077589933,0.285792259895482,0.382006845522224,0.0339580452530082,0.187696850240103,0.358433465751075,-0.488933827051834,-0.258802387138951,0.296145453458912,-0.0471736659782491,2,1
103808,-4.51734375344642,2.50022390414582,-4.01392753708116,1.18945163355882,-2.48686063585833,-1.41347553285281,-4.24570662259591,1.26508694822894,1.16882778968781,-4.51390660472333,3.69471123994721,-6.11044323287235,-0.110521636054475,-4.18455528093394,-0.93103463417672,-1.61471832598223,-3.35318018239636,0.236762036968587,0.0038960221310578,-1.05616226010439,1.32694422202396,0.102998961106284,0.508166904438541,-0.278017536127694,0.139721094971637,0.0646100247346309,-0.972358289293076,0.351359561196795,2.27,1
68353,-0.951567962794264,0.838357869446399,2.05899123963766,1.78170553968131,-0.763563826263819,0.625928465179208,-0.277415290890497,0.679898764346271,0.315677598042469,-0.732403752953359,-0.930860258313274,1.25033569748001,0.441791405501323,-0.598828075779234,-1.52690076984902,-1.64769696129945,1.38114021052427,-1.21073568523334,1.17025174280502,-0.117189023862822,-0.213659760887419,-0.267718479413598,0.0960378397193425,0.422036616042715,-0.393196769140272,-0.470178202637669,-0.00853019726280897,0.0880936068479231,21.9,0
137497,1.95035788271848,0.649851131890508,-0.873033633554056,3.67998636412191,0.803440720209826,0.191689755803005,0.328324749845633,-0.0972867950692586,-1.0191817699171,1.39592254350067,-1.35651028080885,0.0675269660855303,0.516729842198832,0.104531002039927,-1.15281063293684,0.67970347460116,-0.749961428641925,-0.81146192586986,-1.18403372544331,-0.234618886645086,-0.247248289287117,-0.673258182299456,0.304789155489764,0.52268371163347,-0.0878296876565158,-0.289736897769977,-0.040730765302537,-0.0401387104033249,6.02,0
68357,1.23260446981971,-0.548931183157109,1.08787266901823,0.894081819978967,-1.43305489904701,-0.356797142170886,-0.717492197160233,0.00316653108995309,-0.100396732730679,0.54318725600578,-1.03941706835478,0.285261608751792,-0.206006567752438,-0.498521775750102,-1.06410845071827,-2.1560365431533,0.564761098405632,0.837856659648528,-0.728989760343786,-0.576274061414969,-0.448670516618872,-0.517567967949267,0.0128333352729761,0.699216728009832,0.527257980520248,-0.322606503047991,0.080805437438631,0.0354271820131481,19.59,1
153970,2.28636128589515,-1.21075455891576,-0.883911190505026,-1.47615874880497,-1.20631147681315,-1.02653817710788,-0.852431553511816,-0.410705251314064,-1.48952658080289,1.52777732224101,-0.763632644957375,0.105162555047451,2.1064225290069,-0.727037566226139,-0.40477027612754,-0.693658997769277,0.407755365600893,-0.343564144124077,-0.124813528102455,-0.316668871143065,-0.147155913493273,0.169369051660688,0.192949131079127,0.00607414978349301,-0.106115969210351,-0.165831073065836,0.0180854240187041,-0.0465409598412145,25,0
86376,-0.670238130057305,0.94520635153406,0.610050626297701,2.64006508673377,-2.70777462644103,1.95261056051566,-1.62460819938343,-5.22990786160988,0.21020202822781,-2.06990438955593,-0.529805728295342,0.999716276092526,-0.0861120244186652,-1.50855714024168,-0.450669492347937,-0.328387382736473,2.27027117814029,0.709666017682026,0.913175997078955,1.4749287568126,-2.50445018690737,1.43647237841825,0.351542386126581,0.648466904268149,0.579681417358758,0.0757375933335965,0.346717084034013,0.282208626038179,323.77,1
63163,0.697881121242244,-1.26889605934486,0.943120443107354,0.326089554034979,-1.44175072712195,0.314713559302722,-0.677112747794878,0.380461596256168,1.19808965783368,-0.369461812896617,0.980021220187388,0.391100040515203,-2.07527673622085,0.117718286690553,-0.526698172464268,-0.156982557854544,0.364597380234557,-0.377635906364521,0.264701015722526,0.203539457219717,-0.0343604006428352,-0.419036491776028,-0.0422054072862632,0.25588646010947,-0.138262284641477,0.926162667256773,-0.0736793980510659,0.0356779451730349,221.53,0
128519,-4.59944700208203,2.76253994253031,-4.6565298706326,5.20140306725894,-2.47038771213247,-0.357617930345621,-3.7671888274624,0.0614664440276634,-1.83619986278079,-1.4706452575308,2.14393063330902,-5.83973605661705,0.153011630876735,-6.17736456586248,-0.78541565373917,-4.51052273721062,-10.3405128633486,-4.18117755349571,-0.376135682527478,-1.00065772232141,1.58148035659457,0.261332719512975,0.621415022135499,0.994109926998982,-0.687853106052664,-0.337531252843331,-1.61279104641522,1.23142473470435,93.35,1
132821,0.634655788536034,-3.07754952577873,-3.57983909034434,-0.176099779546251,0.233996695275289,0.545501864703967,1.20984706477697,-0.249061791801626,-1.33270966309868,0.746226442979921,0.610685537559071,0.0469673890557901,-0.801866874114263,1.29180876401398,-0.0805991841638255,-2.63826737439062,0.616214810363765,0.225389252995989,-1.44820111822658,0.809743627317855,0.444929366703366,0.200634358868443,-0.767914504524207,-1.54285264387645,0.0279629860405384,1.05225353556512,-0.228843728194234,0.0134467851706082,782.67,0
40410,-0.547913439111167,1.14744627250364,0.800343497441193,2.71256105019459,0.26777585794381,0.35297305777771,1.53459585555886,-0.226760870475886,-2.15014569478726,0.908953195347626,1.00652478230598,0.455479843814866,0.857444088028108,0.510004466858162,0.162990723565739,-0.104546246226203,-0.317194920479114,0.403208820137756,1.30000690366273,0.175395028281405,0.148205085314302,0.477708281138062,0.0181304289388206,0.0539526371143151,-0.133550371462914,0.230125626673761,0.0754932278030546,0.0963947165929806,160.77,0
81538,-0.916487085126932,1.20784028734834,-0.513034717638503,-1.22791753327589,2.05341498647017,3.32346119046079,-0.207329758978342,1.36847151148093,-0.502626057061314,-0.172837991204095,-0.304036551657659,-0.0784012778345304,0.00868548928634416,0.535117302437847,1.01707096978587,0.6313721673416,-0.733054498988949,0.120593182230054,0.350919415620877,0.235267712958509,-0.271038359420864,-0.935668017460801,0.0126397470095646,0.978727994381301,0.0406665781026251,0.093647740084307,0.252214122603966,0.109035149645824,11.98,0
28822,1.22413310586761,-0.941576915971956,1.3157802057793,-0.831759156927846,-1.38179652403257,0.730408336417005,-1.61550495122205,0.49018807077323,-0.373968327317247,0.676603852447761,1.73399018011453,0.0050468620063766,-0.167494426545137,-0.283972183281,1.16939857947802,1.32947585276625,0.287406463354571,-0.993580755681458,-0.329417583089609,0.0159216529844574,0.537139506840425,1.52900009480862,-0.0268592275323666,-0.242821101792907,0.122696912071501,0.000554828289479174,0.0845620452194959,0.0151290726231086,9.99,0
169980,-1.17511992432633,-0.573055957334555,-0.340758920775291,-3.0285884819626,-0.0793746567441079,-0.709003838838253,0.615434281271655,-0.165117697550285,-2.53777637264677,0.86088276883772,-1.16911834436769,-0.913617420225692,1.09489670247012,-0.225745167756923,-0.532677882956493,-0.345292011291962,0.100835282906815,-0.363625973901865,-0.709915370815109,-0.276734343705798,-0.31988879167631,-0.4952944740121,-0.251342221041791,0.408500510748547,-0.0240878713929369,-0.454421955582236,0.0979906661640391,-0.311324924483219,150,0
84967,-0.191939477557577,0.940808720189381,-0.204629153400189,0.249298004286067,2.48539569710446,3.69677535597839,0.114320240430818,0.798655262711702,-0.889088764225434,0.18213812597174,-0.175054253634871,-0.371302747251059,0.0539773742972536,0.50856611124657,1.80737191837273,-0.382263637003549,-0.315090056381249,0.66166136173856,1.79605452873087,0.230949327711785,0.103496130341874,0.202800205922291,-0.23547897859186,1.02081620801381,-0.0125883143805161,-0.140059481982117,0.045228198322795,0.134009281222185,9.4,0
13323,-5.45436177939673,8.28742055534983,-12.7528112729386,8.59434189301081,-3.10600228114338,-3.17994875686414,-9.25279393795831,4.24506220985367,-6.32980084623466,-13.1366983691039,11.228470279576,-17.1313009454468,-0.169401056814124,-18.0499976898594,-1.36623566099065,-9.7235653091894,-14.7449024646768,-5.24730110631125,-0.574675143795817,1.30586191483437,1.84616479291417,-0.267171794223081,-0.310803969751621,-1.20168545799806,1.35217609502433,0.608424596360403,1.57471478384204,0.808725205090233,1,1
19915,1.33235786145777,-0.655077359832698,0.468316509237009,-0.477164631427745,-0.761668276669043,0.17606258225982,-0.934790183021025,0.144317302460722,0.830741455466501,0.290254272568244,1.7216393658097,-2.98302253351278,0.11655057050459,1.47483927201223,-1.48430796893019,0.618268559496894,1.40727269442595,-1.15595106409764,0.801140281268615,-0.10456972597621,-0.13162023898035,-0.113154441473164,-0.026235226961017,-0.371200822471358,0.423968187943348,-0.245618439037522,-0.0106016769744646,-0.0132455499900331,10,0
42562,-2.56953578393399,0.613633409741724,0.949371242300816,0.387377628065615,0.0398416756499549,-0.73612397488226,0.0302593775431698,-0.675900808253466,0.0724069226205742,-0.119061569132968,-0.711514639513405,0.945560570074704,1.10610749999912,-0.299258975367188,-0.449303972413519,-0.271042708554374,0.13466360792074,-0.682935157798577,0.537654796243605,-1.00648328287725,0.395626442526991,-0.310014277833077,0.749341248944468,0.458156852405634,0.252001344228079,0.261001281842449,0.108924537914178,-0.115296886386648,11.85,0
93897,-10.3008197578448,6.48309458751086,-15.0763627200288,6.55419115286706,-8.88025172157215,-4.47167242014489,-14.900688599735,3.84017023811699,-4.35844142237671,-14.5331616869738,7.58874088021049,-15.8357188077344,0.135035383391472,-11.5670059165135,-0.077026912374336,-11.4674297370042,-19.1729963590355,-6.96985638421183,2.21175583268581,0.113244363257218,1.50874842459643,1.04164209875775,-0.682789602968657,0.573543946252624,-1.6023889741646,-0.393520821299559,-0.468892515546761,0.105920160381125,1,1
62408,-2.03570515363992,0.925948472811021,1.15683009903431,-1.07397867382664,0.205637262439012,-0.9431584557209,1.17504390072583,-3.29038607041796,-0.0839000223295261,-0.0412969817360333,-0.0322126134206222,-0.291705728938799,-0.652487581784027,-0.0508043112039467,0.204857762417489,-0.0229822480923259,-0.374662261304433,-0.731394618717769,-0.61439401433267,-1.02737587370932,2.04186885380145,-0.716314578327443,0.18598264459576,0.750588040177434,0.612318153604846,0.913726147476911,-0.334134640914733,-0.487812825345904,95.29,0
4279,-0.398247094144537,0.987345995039472,1.84089216429361,3.3142370556291,-0.318187388117258,0.405587644179438,0.916050210593626,-0.107989094893333,0.071628476475828,0.0546125170887548,0.0514790901076381,-2.66497757170483,1.83197641847053,1.36858628928771,-0.775049077301803,-0.572583264267567,1.11556543734833,0.0178899970328062,0.958954738036415,0.366239485099839,-0.168402179035455,-0.293805630928703,0.272398466984937,0.320552864878728,-0.40180475340773,0.0344718361623225,0.0994783280150179,0.16304503394136,146.39,0
54611,-3.07213552143684,-0.269113838941879,0.738338248826297,-0.222715911266592,-1.68442754828292,0.413178850415398,-0.627081462408171,1.395819763403,-1.78352560396494,-0.549450911285549,0.436757436186077,1.1202752404463,0.636422053008179,0.671451845392352,-0.738883978150164,-0.925721580078032,0.203490966862831,1.63945003697934,-1.72438614188745,-0.779538390127917,0.0493548561604161,0.0609599666876875,-0.526003363044242,0.0415719295346072,0.414976767328877,-0.335709826577014,-0.406220501673733,-0.35947930167886,167,0
117511,2.04021105776632,-0.146974974784838,-2.95593366483195,-0.578355978867139,2.60935827084169,3.14264153108879,-0.41688284124123,0.784392948319733,0.359902378888007,-0.351075101407957,0.329650883701029,0.183508120624656,-0.272918545002545,-0.597436665174528,0.583896810292507,0.178675836476532,0.473898278297672,-0.498849798665041,-0.14009868476221,-0.120714034280473,-0.35233380052375,-0.996936774828093,0.36348490597863,0.60482656975204,-0.26455958625151,0.219670647442604,-0.0392094515896982,-0.0427869554036275,1.98,0
116556,2.09256406506338,-0.0881167812645396,-1.45938046289578,0.0554253829439662,0.458732450427493,-0.293136869463291,0.095208228786152,-0.152538210633604,0.271628122940465,0.228338272573197,0.135909875693245,1.07230765427095,0.687213871239231,0.305383670655586,-0.644037047963893,0.363665547180915,-0.939731954361214,-0.106668163173522,0.816506386335753,-0.14740231095297,-0.298821364321175,-0.730764482871425,0.195829737093996,-1.0225676186918,-0.174330350354714,0.239979417920843,-0.0723315819810897,-0.0794053311831273,1.29,0
59406,0.837863294753377,-0.934469099966634,0.548631629155364,0.237677207490066,-0.8913066170393,0.0737149316001062,-0.303762144183391,-0.0616778737031058,0.741343238348713,-0.406142690052573,-1.09540277508555,0.738067198653227,1.62947365311284,-0.607010714726051,0.641584787703747,0.577975040225125,-0.626153494459673,0.0438452867109504,0.175300155032128,0.519721836988753,0.171147956096835,0.195317892034228,-0.350917973805247,-0.315959435864577,0.284076079100604,1.13188811203152,-0.0716496268412984,0.0496807358630486,238.16,0
124012,-0.604463765452059,-0.32616552088586,1.75120069019173,-2.9690359078224,-1.0242435716335,-0.790553520836453,-0.254606612179609,0.0519915528510963,-1.72785461028634,0.637977656248848,-1.51136078234712,-2.15482577641825,-1.50557093176648,-0.371931606674156,-0.466238525153481,-0.20539079950855,0.33467131558014,0.303387046733177,-0.784549136761488,-0.346383751472064,-0.218714332123819,-0.206622517446233,-0.359536730550997,-0.0280539473728698,0.594525607277954,-0.115279294559264,0.26878709596587,0.10750976455644,6,0
41194,-7.89688615307576,5.38101952251685,-8.45116161458266,7.96392808742307,-7.86241943013129,-2.37681997521459,-11.9497234569249,5.05135567269165,-6.91207600938549,-11.589748311433,6.64520072606617,-13.542095596465,0.888247918839909,-12.623316046432,1.00275519562895,-12.4322791426353,-23.2415971479491,-8.49529893803197,3.45394255518458,0.645974321869431,2.55794395644985,0.926277883497588,0.0327949396062788,0.638072585685807,0.361887213739485,0.444576520477986,1.10192314818996,0.205958012508108,1.52,1
170183,-0.642196245327349,1.01453669856525,0.443684403247041,-0.592640748900498,0.0565154569749639,-0.0745167396886759,-0.181576506671372,0.691486565288942,-0.094643066515593,-1.08801445205904,0.904793561526331,0.784720257484527,0.470976064091314,-1.12420392180954,-0.457711494145977,1.05692559076679,0.169478912235234,1.24382586699467,-0.422666753266336,0.0241630220290926,0.276372992315266,0.851385317938951,-0.20801810774726,0.736279334618462,-0.00200089233612172,0.601648786273273,0.145374344858214,0.0400010472911457,4,0
34626,-1.97766653755969,-0.977788721497605,0.191764223216773,2.11278710905238,-2.0784040169082,0.667785288767453,3.20789228013399,-0.61344329398909,-0.788742477366226,-0.086012290222668,-0.23806142861611,-0.0818450972019303,0.913791062858181,0.091684250457879,1.7451630094963,-0.312356616670765,-0.0491918601387393,0.362078627536268,1.2805735833397,0.33158269063292,0.0733971573070992,0.793508433820248,1.31008112111925,0.41106052840353,0.108364192364776,-0.0677724227706559,0.698379328324353,0.0147569814862203,722.11,0
67808,-0.315078604459532,1.27408082853937,0.65131938618179,4.31044744260863,0.94276968009541,0.277408037705633,0.968198544277965,-0.310207919427547,-2.07694733660554,2.4571646706796,0.847304191546264,-0.137101690853735,0.157791158123987,0.42811141306123,0.171774746875812,-0.0803179279737211,-0.345374644561156,0.46568852810499,1.32844775979217,0.208850191311344,0.11045144579845,0.650781999493846,-0.0355828132104639,0.0304880254736077,-1.16437607699634,0.149296605579073,0.131767023844208,0.111845689993827,67.77,0
17230,-0.469326705102944,1.11145278248281,2.04100272504592,1.73159516277684,0.135146841769907,-0.0936251754891053,0.266155169970928,0.0829882363836626,0.58025540346041,-0.164562674892883,0.500376369958899,-3.0217601822032,0.924213260310925,1.50079377517002,-0.400282644242405,0.706047712602575,0.115114264650572,-0.0467958788933584,-2.54852159198286,-0.358708665630957,0.159387389394564,0.592669568808717,-0.0535961838321624,0.320747502076217,-0.36912075429213,-0.136604684929151,-0.100845186803931,0.03934714768212,3.93,1
160895,-0.848290216565114,2.71988211593934,-6.19907019688041,3.04443718621919,-3.30190955339712,-1.99211683590396,-3.7349017657824,1.52007897310233,-2.54878817321614,-4.5335154033258,2.28802174654208,-5.26720466981905,0.394799950425324,-4.28799577702192,1.31527946674202,-6.46918689069948,-8.71392005149206,-3.7050697432532,3.53100289778427,0.319576271337295,1.12522925908799,0.805257864895713,0.199119186483276,0.0352062006310435,0.0121587630161963,0.601657823317562,0.137467682324392,-0.171396981067706,127.14,1
55311,-6.15960693036327,1.46871292315117,-6.85088814665684,5.17470627250374,-2.98670392387712,-1.795054145699,-6.54507152628193,2.62123613805269,-3.60587012643541,-8.12216107491307,6.02903256317613,-9.22585530778592,-1.54675863096913,-10.3093341893072,0.308062393533042,-7.78732622111619,-12.8221770045808,-4.36767713342358,2.64398422133793,-0.289829585956863,1.06131418230601,0.125737468595024,0.589592331660844,-0.568730604518481,0.582824720935876,-0.0425826450995479,0.951130233081124,0.158996023697089,0.83,1
149676,1.83319104756006,0.74533277919767,-1.13300871289587,3.89355597724996,0.85816381687158,0.910234501320998,-0.498200069408129,0.344703185766382,-0.667939095579291,0.398155064675901,0.613867739096179,-0.0225614827826197,0.452018065249222,-2.96920095585607,-0.964967034325346,2.46444980239245,0.671240576431668,1.92102109165871,-1.61692658827377,-0.0855787549071908,0.0392894902587427,0.181651614823537,0.0729809106352829,-0.15529884930206,-0.149891395375819,0.0127924878401756,0.040853819187149,0.0229031158842699,17.39,1
77627,-7.13906006793885,2.77308160372497,-6.75784506920828,4.44645597412376,-5.46442818500108,-1.7134014508064,-6.48536540922127,3.40939479860676,-3.05349271362056,-6.26070551479114,2.39416766551329,-6.16353737959229,0.60285052085239,-5.60634642932959,0.206621733749977,-6.52508103976033,-11.4083675448063,-4.69397773642436,2.43127449162965,-0.616949301183343,1.30325030896469,-0.0161181523663711,-0.876669888453567,0.382229800649027,-1.05462388774771,-0.614606036944453,-0.766848111948171,0.409423944116944,106.9,1
53076,1.29623080363477,0.417447287721689,0.193963067987499,0.901644194576026,0.13053136701763,-0.371634020776762,0.158125823740231,-0.202668656827626,-0.0795117562857989,-0.0450882478448673,-0.876737591678351,0.687487636238951,1.5747177026257,-0.00779123029058128,0.948315691837591,0.37715383740261,-0.868182736046053,-0.0671351121445059,-0.0644929660672327,-0.0295593500917474,-0.112113509551068,-0.2200020323662,-0.121021883862135,-0.440454448442227,0.671540040565908,-0.413518433654353,0.0328380408333744,0.0206001971066775,1.18,1
46923,-0.934612280306139,-0.440885680925144,1.17349697408802,-2.35043769045277,-1.41782928881869,-0.847925519014917,-0.3083418537071,0.368051190745155,-2.85853832071548,0.645655478579298,0.909549271053427,-0.53299134049578,-0.0963674238355445,0.208769387625492,-0.794268298281974,-0.00458219935358997,0.275221928397,0.700957489715344,-0.648364796149179,-0.244024614233075,0.154044894427649,0.376579237445405,0.0533241685774977,0.511347198611736,0.0688597644331778,-0.279082517052891,-0.0575032420425904,0.0131956960712368,98,0
76826,-6.61629292560656,3.56342789803106,-7.05890129814843,4.28434595524384,-5.09629887292392,-1.76861780360559,-4.93755412732933,2.74845954534783,-3.79675959454545,-6.8254901042394,3.25959475409854,-6.94389061823948,0.43597516308899,-6.94701030902337,1.01100406527995,-6.16683742461485,-10.564346602529,-4.01018815310236,2.14350179519978,-0.54163415582255,1.21597610572025,0.0411777442210425,-1.05909770217904,0.275662062254882,0.057424927985318,-0.265838484019501,-0.514636936427821,0.388590269335523,254.76,1
136168,1.92419770501014,-1.3928312695266,-0.707747041636527,-0.860812740044523,-1.06870086698291,-0.262334622128647,-0.942178173793124,-0.0866449058814427,0.0591264488452684,0.689956659443489,-0.876835294169089,-0.439466063839598,0.763957681356417,-0.547625965189257,0.608669013649118,1.46347618794284,-0.137528992979371,-0.872533592454501,0.320547156180988,0.314213220395874,0.464715805417194,1.06812022351651,0.0221897138158198,0.630581586487699,-0.192901610035729,-0.105280128625032,-0.0120617713861708,-0.0151505701131459,147,0
8415,-0.25147096006823,4.31352332575143,-6.89143771650147,6.79679668055103,0.616296505250374,-2.96632654187403,-2.43665252687714,0.489327898838014,-3.37163857159343,-6.81081309938215,7.62008905836908,-10.2852825163315,-0.342444334069655,-11.5434979157865,-1.3349879032835,-2.68928420445067,-3.20438340295762,0.0865218956911394,-1.31449509665307,0.632709963789826,0.536892074447128,-0.546126023729244,-0.605239547613772,-0.263743459593593,1.53991583077868,0.523573696680871,0.891024688365269,0.572740666549584,1,1
76289,0.946585155875378,-0.477232478563332,1.12524038990489,0.539593676576279,-0.284745601713638,2.04445377064063,-1.10709418836527,0.85835901618716,0.757032981657793,-0.243685514393511,1.80543615049343,1.13827421671632,-0.799197274715388,0.0467432928698828,0.664537904355431,-0.873555906111566,0.81705745702991,-1.59917094353012,-1.29704696956015,-0.26469330275146,0.0730488428745483,0.48008809750335,0.152316557765667,-0.98859327218988,-0.114120134750681,0.42971511913775,0.0795188190236835,0.00135189367375761,11.5,0
